Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
64,,Tue Sep 21 20:46:39 EDT 2021,SocialDistancing.java,1632271599965,10611,0,(F)1(R)1(I)1(F)2(R)1(I)1(F)2(R)1(I)1(F)2(R)1(I)1(F)2(R)1(I)1(F)1,0.25,0.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,[]
65,,Tue Sep 21 20:46:50 EDT 2021,SocialDistancing.java,1632271610644,24467,0,(F)1(R)1(I)1(F)2(R)1(I)1(F)2(I)1(F)2(I)1(F)1,0.2857142857142857,0.0,0.0,57.14285714285714,0.0,0.0,0.5833333333333334,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.0,[]
66,,Tue Sep 21 20:47:15 EDT 2021,SocialDistancing.java,1632271635111,12990,0,(F)1(I)11,0.9166666666666666,0.0,0.0,8.333333333333332,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.9166666666666666,0.0,[]
67,,Tue Sep 21 20:47:28 EDT 2021,SocialDistancing.java,1632271648513,7410,7410,(R)2(I)1(D)1(R)1(I)1(R)1(I)3(R)1(I)1,0.5,8.333333333333332,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.8571428571428571,0.0,[]
68,,Tue Sep 21 20:47:36 EDT 2021,SocialDistancing.java,1632271656462,547,547,(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)2,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
69,,Tue Sep 21 20:47:37 EDT 2021,SocialDistancing.java,1632271657060,32333,0,(I)5,1.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,[]
70,,Tue Sep 21 20:48:09 EDT 2021,SocialDistancing.java,1632271689584,6555,6555,(R)1,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,[]
71,,Tue Sep 21 20:48:16 EDT 2021,SocialDistancing.java,1632271696170,3613,3613,(I)2,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,[]
72,,Tue Sep 21 20:48:19 EDT 2021,SocialDistancing.java,1632271699987,7421,7421,(I)8,1.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,[]
73,,Tue Sep 21 20:48:27 EDT 2021,SocialDistancing.java,1632271707569,-5642,-5642,(I)5(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)3(R)1(I)1(R)1(I)1(R)1(I)2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
74,,Tue Sep 21 20:48:29 EDT 2021,UtilityClassTester.java,1632271709510,21169,0,(I)15(R)2,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.09523809523809523,0.7142857142857143,0.0,[]
75,,Tue Sep 21 20:48:50 EDT 2021,SocialDistancing.java,1632271730901,14321,0,(R)1(I)1(D)1(I)3,0.6666666666666666,16.666666666666664,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.2857142857142857,0.0,[]
76,,Tue Sep 21 20:49:05 EDT 2021,UtilityClassTester.java,1632271745252,12561,0,(I)1(D)1(I)1(R I)4(I)4,0.9090909090909091,9.090909090909092,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0,[]
77,,Tue Sep 21 20:49:17 EDT 2021,SocialDistancing.java,1632271757813,31394,0,(I)1(D)1(F)2(I)1(R I)2(I)1(R)4(I)1,0.46153846153846156,7.6923076923076925,0.0,15.384615384615385,0.0,0.0,0.41935483870967744,0.0,0.03225806451612903,0.06451612903225806,0.0,0.1935483870967742,0.1935483870967742,0.0,[]
78,,Tue Sep 21 20:48:29 EDT 2021,SocialDistancing.java,1632271709302,82364,0,(I)4(R)2(I)2(R)1(I)1(R)1(I)3(R)1(I)1(R)1(I)1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,0.07317073170731707,0.14634146341463414,0.0,[]
79,,Tue Sep 21 20:49:51 EDT 2021,SocialDistancing.java,1632271791666,6123,6123,(I)4(R)5(I)2(R)1(I)2,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,[]
80,,Tue Sep 21 20:49:58 EDT 2021,SocialDistancing.java,1632271798523,14781,0,(I)1(D)1(I)5,0.8571428571428571,14.285714285714285,0.0,0.0,0.0,0.0,0.5,0.0,0.07142857142857142,0.0,0.0,0.0,0.42857142857142855,0.0,[]
81,,Tue Sep 21 20:50:13 EDT 2021,UtilityClassTester.java,1632271813875,10019,0,(R)2(I)1(D)1(I)3,0.5714285714285714,14.285714285714285,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.2,0.4,0.0,[]
82,,Tue Sep 21 20:50:23 EDT 2021,SocialDistancing.java,1632271823894,-17644,-17644,(I)1(D)1(I)3(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1,0.6153846153846154,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
83,,Tue Sep 21 20:50:10 EDT 2021,SocialDistancing.java,1632271810360,263380,0,(I)3(R)1(I)3(R)1(I)1(F)2(I)1,0.6666666666666666,0.0,0.0,16.666666666666664,0.0,0.0,0.045627376425855515,0.0,0.0,0.0076045627376425855,0.0,0.0076045627376425855,0.030418250950570342,2.0,[1632272054098 111 Operation Trident - Google Docs https://docs.google.com/document/d/12sPgAxmbAKKyveaO95S52f_NFkKPVKtz-SqeUCLvoJE/edit, 1632271861276 4 How to iterate through Java List? Seven (7) ways to Iterate Through Loop in Java • Crunchify https://crunchify.com/how-to-iterate-through-java-list-4-way-to-iterate-through-loop/]
84,,Tue Sep 21 20:54:47 EDT 2021,UtilityClassTester.java,1632272087707,-256623,-256623,(I)15(R)1(I)2,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
85,,Tue Sep 21 20:50:31 EDT 2021,UtilityClassTester.java,1632271831645,282395,0,(R)1(I)2(R)1(I)8(R)1(I)6,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0673758865248227,0.0,0.0,0.0,0.0,0.010638297872340425,0.05673758865248227,2.0,[1632272054098 111 Operation Trident - Google Docs https://docs.google.com/document/d/12sPgAxmbAKKyveaO95S52f_NFkKPVKtz-SqeUCLvoJE/edit, 1632271861276 4 How to iterate through Java List? Seven (7) ways to Iterate Through Loop in Java • Crunchify https://crunchify.com/how-to-iterate-through-java-list-4-way-to-iterate-through-loop/]
86,,Tue Sep 21 20:55:25 EDT 2021,UtilityClassTester.java,1632272125665,88495,0,(I)4(F)4(I)2,0.6,0.0,0.0,40.0,0.0,0.0,0.11363636363636363,0.0,0.0,0.045454545454545456,0.0,0.0,0.06818181818181818,1.0,[1632272172941 5 How to iterate through Java List? Seven (7) ways to Iterate Through Loop in Java • Crunchify https://crunchify.com/how-to-iterate-through-java-list-4-way-to-iterate-through-loop/]
87,,Tue Sep 21 20:56:57 EDT 2021,UtilityClassTester.java,1632272217841,9674,9674,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,[]
88,,Tue Sep 21 20:57:07 EDT 2021,UtilityClassTester.java,1632272227673,6642,6642,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,[]
89,,Tue Sep 21 20:57:14 EDT 2021,UtilityClassTester.java,1632272234476,16412,0,(I)3(D)1(I)6,0.9,10.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0625,0.0,0.0,0.0,0.5625,0.0,[]
